date,code,kronos_ret,kronos_min3
2026-02-10,300236,-38.33432952866554,-13.079450400931858
2026-02-10,300244,-28.374197568361225,-21.2674605491733
2026-02-10,300246,-34.7763474615635,-32.908693351921734
2026-02-10,300265,-37.54333737698835,-27.762054046597907
2026-02-10,300269,-30.585108340869372,-21.58091560451475
2026-02-10,300285,-21.653013233799257,-15.541059791603573
2026-02-10,300308,-23.576488180358535,-6.29410320852598
2026-02-10,300331,-45.75445126328393,-47.40276030891838
2026-02-10,300342,-55.09633598018855,-34.05148951616441
2026-02-10,300373,-16.791917792327194,-8.847324055496342
2026-02-10,300376,-18.48390753963205,-7.048202178052931
2026-02-10,300385,-51.90506447810219,-48.186363271363085
2026-02-10,300390,-13.24339280077157,-8.071590523573956
2026-02-10,300394,-40.40515064628723,-18.631947464005762
2026-02-10,300409,-25.38281048621026,-13.122723230798227
2026-02-10,300421,-32.581992027523256,-13.61102128125623
2026-02-10,300427,-39.98129355062733,-31.326269424452768
2026-02-10,300435,-39.412443669507866,-35.21057964330251
2026-02-10,300444,-42.31174151505238,-35.51899146207839
2026-02-10,300454,-23.771843313838502,-13.049308921806347
2026-02-10,300456,-34.21757291020323,-9.237458691237654
2026-02-10,300461,-58.315464291430615,-55.72607485698151
2026-02-10,300467,-26.332107735715137,-25.094636753031562
2026-02-10,300480,-38.61661591615151,-39.528530567493426
2026-02-10,300490,-38.1795994013615,-23.606340441279293
2026-02-10,300502,-16.067641059782822,-11.577025544216612
2026-02-10,300503,-48.76676485201068,-35.7823686984882
2026-02-10,300506,-39.164642436459296,-32.7369464703539
2026-02-10,300509,-36.11631562127624,-31.023988820101433
2026-02-10,300516,-36.224322933104425,-18.27998216358422
2026-02-10,300548,-37.06953574691547,-23.456724305418632
2026-02-10,300551,-26.60266392849635,-25.99880381558962
2026-02-10,300567,-49.23515587052684,-33.20395947601622
2026-02-10,300593,-22.493133964967004,-12.232870927413696
2026-02-10,300604,-39.61033945132847,-30.416958150133134
2026-02-10,300620,-43.15648898163319,-17.54898212326027
2026-02-10,300626,-37.76163524498743,-33.356937752174176
2026-02-10,300658,-51.131687247362635,-32.21786865455422
2026-02-10,300672,-37.353844538906685,-32.53410223192591
2026-02-10,300684,-29.942964239109216,-18.597628875666196
2026-02-10,300710,-31.02465108405469,-26.331494692317303
2026-02-10,300720,-16.911947628654744,-13.227079161148191
2026-02-10,300724,-33.696972692307966,-11.075322711057023
2026-02-10,300731,-19.97920450944556,-20.21530675980705
2026-02-10,300749,-64.47984543508764,-63.45964904381412
2026-02-10,300751,-64.46843574567212,-36.61184714364034
2026-02-10,300757,-44.2113791559566,-29.596831445977788
2026-02-10,300762,-28.90859843322732,-16.383552290529625
2026-02-10,300774,-36.12657538448656,-20.05366792770188
2026-02-10,300775,-38.37166497951352,-35.85724614008585
2026-02-10,300780,-28.18843898924016,-15.978485737801684
2026-02-10,300785,-40.9446342978696,-28.047853196756357
2026-02-10,300806,-55.131260574124376,-48.254952514374
2026-02-10,300816,-40.57353643965644,-42.963612831856445
2026-02-10,300819,-38.68256372626724,-32.25020158105263
2026-02-10,300837,-33.01712129740999,-22.940996607464157
2026-02-10,300842,-53.49540011868514,-43.281153967118314
2026-02-10,300855,-31.669223797715638,-21.988555777183162
2026-02-10,300857,-43.244987032297644,-12.78244425349312
2026-02-10,300863,-24.139836357639865,-15.67586315691878
2026-02-10,300870,-5.549134031282199,-2.6610528037815495
2026-02-10,300900,-38.4601228839259,-31.486707052038764
2026-02-10,300903,-53.618715684064654,-44.37411698056355
2026-02-10,300912,-64.99467888888813,-66.09331801326874
2026-02-10,300943,-52.69489202613511,-48.790902050008874
2026-02-10,300952,-32.54968451409069,-26.916514629749155
2026-02-10,300969,-30.953403767939434,-17.224324062344387
2026-02-10,300970,-27.40828184816747,-22.932727667484855
2026-02-10,300986,-59.16637777401797,-49.660190943009354
2026-02-10,301002,-10.507858690363392,-10.424306292336327
2026-02-10,301005,-71.01453508656203,-56.80401433028932
2026-02-10,301021,-27.53121107815786,-14.996655561021166
2026-02-10,301031,-32.69441748578814,-26.529862041683405
2026-02-10,301042,-29.882645173930268,-6.979138647104033
2026-02-10,301043,-34.00609306276954,-26.283015112516694
2026-02-10,301056,-28.019290470166357,-17.902617426964586
2026-02-10,301057,-43.5327488908019,-31.068737941628953
2026-02-10,301086,-38.05889398001343,-19.101378222353404
2026-02-10,301093,-56.117571622179895,-52.410609984477
2026-02-10,301117,-25.53707039094444,-20.787903600620684
2026-02-10,301123,-10.907832811437235,-2.451149981953138
2026-02-10,301133,-36.64040916274062,-30.837418845201103
2026-02-10,301148,-55.355710106888246,-43.52731435324062
2026-02-10,301162,-30.05196111867461,-21.721171915614377
2026-02-10,301171,-48.68353334880274,-36.364629700696184
2026-02-10,301183,-28.532570696861637,-12.759344590628508
2026-02-10,301189,-14.852761158482908,-11.795564325033315
2026-02-10,301200,-22.922099589851108,-2.741278530005342
2026-02-10,301205,-35.02544999988125,-20.455253010326267
2026-02-10,301216,-14.182789106786675,-11.379050768017118
2026-02-10,301225,-41.50672734343773,-41.37118933031749
2026-02-10,301228,-29.969024230252707,-23.302045219806367
2026-02-10,301232,-80.4384138282698,-47.56929105557579
2026-02-10,301235,-33.141542679487216,-29.229901089907774
2026-02-10,301237,-34.84569570424011,-27.34329230521254
2026-02-10,301248,-45.02687128988202,-41.64374039227576
2026-02-10,301256,-27.084442060261726,-16.69725224458334
2026-02-10,301257,-32.96281167496012,-29.402268171188297
2026-02-10,301285,-32.95196720346794,-22.945476190849966
2026-02-10,301306,-32.14796286904193,-15.61488688624949
2026-02-10,301312,-41.03243235620312,-39.54727823745704
2026-02-10,301319,-15.071879636960073,-4.118197052751926
2026-02-10,301338,-51.3760887470484,-41.488992949464176
2026-02-10,301362,-52.08450105778496,-39.65737227441883
2026-02-10,301369,-44.29335519323684,-23.305908519367215
2026-02-10,301377,-53.64272766924494,-48.99406358370171
2026-02-10,301387,-30.70443310392349,-25.45030952612335
2026-02-10,301396,-38.65828117833223,-23.546189912221195
2026-02-10,301408,-30.776129415774655,-18.663699252900944
2026-02-10,301413,-16.735851753741947,-0.15683298076165642
2026-02-10,301446,-36.5442613136725,-33.739380989558875
2026-02-10,301468,-53.80828301891254,-36.53326907104354
2026-02-10,301486,-62.81241296791309,-61.132573984050055
2026-02-10,301526,-34.31152982808307,-28.874462402456302
2026-02-10,301529,-53.603260496915595,-43.5346782586408
2026-02-10,301550,-43.28077479375969,-30.851406116902268
2026-02-10,301611,-47.645475258120875,-31.555373196670843
2026-02-10,600058,-27.850686222182418,-20.856062695247235
2026-02-10,600076,-32.28317830999475,-27.433759525538914
2026-02-10,600105,-57.044413893148835,-55.07499982941548
2026-02-10,600118,-57.85424742838288,-36.36670498086608
2026-02-10,600141,-20.51664809476401,-9.531189009352836
2026-02-10,600151,-29.770894016399275,-11.298755481283429
2026-02-10,600176,-33.16924795046332,-30.200784188378826
2026-02-10,600201,-24.172099630319423,-11.898337157830962
2026-02-10,600219,-38.67794246675088,-22.08899964566623
2026-02-10,600226,-39.86834345567313,-26.036430182035918
2026-02-10,600230,-38.561516478968386,-32.30087693311503
2026-02-10,600234,-27.486542727981266,-14.752735657137839
2026-02-10,600301,-49.311607471273035,-40.08617748951728
2026-02-10,600302,-36.497362578767756,-25.66263715543913
2026-02-10,600330,-44.92873832686458,-27.284109067007854
2026-02-10,600331,-35.2597602771231,-22.96995042766784
2026-02-10,600343,-36.87302883078689,-17.83522664073367
2026-02-10,600362,-42.30695470640007,-23.617268386483957
2026-02-10,600382,-24.225134901514355,-18.293621628132218
2026-02-10,600391,-45.06676052709939,-35.667783176870714
2026-02-10,600397,-42.788235486235415,-37.481209488919895
2026-02-10,600426,-29.74312659965317,-23.028934442362193
2026-02-10,600481,-39.73896895565229,-31.039847406746933
2026-02-10,600487,-55.59251338246195,-48.45889191376098
2026-02-10,600489,-34.950889794526965,-22.576592119349726
2026-02-10,600498,-40.23727374273748,-34.83920689087557
2026-02-10,600499,-30.708426267816456,-17.77472519515517
2026-02-10,600531,-32.99857233403621,-13.956351536212209
2026-02-10,600547,-17.520629851443704,-11.232000782038497
2026-02-10,600549,-46.451532377321534,-30.145554580562226
2026-02-10,600550,-41.743321678339974,-29.553436557440115
2026-02-10,600568,-20.33209115478889,-4.907599500374382
2026-02-10,600577,-36.211538189955625,-31.149004718914618
2026-02-10,600595,-26.70792770468203,-10.841671558470045
2026-02-10,600673,-38.12829558405828,-9.69644975030185
2026-02-10,600676,-28.263145598874505,-25.51488912252954
2026-02-10,600693,-33.03818991249526,-14.39134358705082
2026-02-10,600711,-43.67400198424419,-31.737911010193443
2026-02-10,600759,-53.75385807859227,-48.84319503590924
2026-02-10,600768,-23.032924088128105,-16.3369411012397
2026-02-10,600783,-43.40561332996046,-12.127635995564257
2026-02-10,600785,-35.92909614161537,-28.11678093698442
2026-02-10,600828,-35.09127516315823,-19.285191549725756
2026-02-10,600841,-40.80317046437014,-38.75576465242065
2026-02-10,600869,-39.326696693772355,-37.859527851895855
2026-02-10,600879,-53.51710328071937,-34.46444201542861
2026-02-10,600961,-34.70852434628961,-24.384853346086764
2026-02-10,600969,-26.959269893307614,-19.002985660623438
2026-02-10,600986,-34.43960254671694,-25.491693713042817
2026-02-10,600988,-17.69112460642911,-12.586636331182465
2026-02-10,601069,-24.638647656651802,-13.743732338551629
2026-02-10,601100,-24.185481383468456,-10.501561234714229
2026-02-10,601106,-38.07341526785528,-26.42038511615654
2026-02-10,601116,-20.432434172022152,-10.470841619353145
2026-02-10,601126,-46.419652378544576,-36.08282386362447
2026-02-10,601168,-33.036631416736896,-19.929625822615947
2026-02-10,601179,-47.295957067918984,-38.8183599782055
2026-02-10,601208,-12.644698923083542,-14.35373432117013
2026-02-10,601212,-54.789180042740206,-32.338108905436194
2026-02-10,601231,-49.35454338807445,-30.61415412013444
2026-02-10,601233,-33.57090997815391,-25.11480401078896
2026-02-10,601600,-29.373581150557037,-14.011689893180401
2026-02-10,601611,-37.01011914541351,-34.13195679497616
2026-02-10,601615,-46.385162472846794,-41.262159407779734
2026-02-10,601619,-22.75602990164125,-11.927185774559057
2026-02-10,601698,-35.47019502905883,-22.384330023887035
2026-02-10,601869,-69.9538727342927,-60.29229524542063
2026-02-10,601899,-27.70486825077132,-17.231721853810033
2026-02-10,601958,-21.928678064886252,-20.069028158720936
2026-02-10,603031,-41.62784130940573,-18.60928951473335
2026-02-10,603040,-43.602185306280425,-36.17635176414251
2026-02-10,603045,-30.931509342185095,-26.653932776562648
2026-02-10,603052,-51.82288684533003,-43.14549892119065
2026-02-10,603061,-56.697324734688294,-48.53423223483412
2026-02-10,603090,-50.578148677341495,-34.84460620794808
2026-02-10,603103,-58.384709385072476,-55.85582448180685
2026-02-10,603115,-30.940291568697077,-21.99263462511245
2026-02-10,603130,-12.11639296063879,-8.219047178818839
2026-02-10,603163,-65.98362247616954,-61.701367833267426
2026-02-10,603171,-24.276803331748688,-21.519920329175545
2026-02-10,603172,-32.26552170663955,-32.57623270399996
2026-02-10,603179,-20.646398433990576,-9.297895394913102
2026-02-10,603186,-44.12860616774533,-43.73596746376789
2026-02-10,603216,-60.69399880493107,-52.33921590755221
2026-02-10,603225,-18.177211969748708,-11.069790087875909
2026-02-10,603239,-22.779627420268667,-18.580018758831596
2026-02-10,603256,-40.15340331607404,-24.976105654765878
2026-02-10,603268,-25.592236064717643,-10.323176305287529
2026-02-10,603286,-42.99857967055557,-38.22547680423962
2026-02-10,603306,-40.250587543823904,-24.818728614286712
2026-02-10,603308,-44.45218775912577,-33.34005918827175
2026-02-10,603331,-37.47126341165906,-35.94178221890271
2026-02-10,603353,-44.90058795692127,-39.78143504435205
2026-02-10,603391,-22.96733419649726,-12.505986977005978
2026-02-10,603396,-33.191487113411135,-23.540230658736117
2026-02-10,603588,-27.27522716077714,-18.672727690541656
2026-02-10,603601,-39.65939309347998,-18.92163286737564
2026-02-10,603608,-34.43163905191653,-24.84582178752508
2026-02-10,603618,-43.696403502783674,-30.234356838507104
2026-02-10,603626,-55.19011763214748,-44.97570320323786
2026-02-10,603629,-53.30779333317803,-45.5737371443253
2026-02-10,603663,-38.05555691799899,-36.20439600919564
2026-02-10,603665,-29.48792695679854,-23.06929864961954
2026-02-10,603667,-56.3390162195561,-50.95214119252378
2026-02-10,603696,-22.35043783824404,-16.739408122725774
2026-02-10,603698,-51.681119973953074,-34.105016435606
2026-02-10,603737,-20.15913775078848,-15.626279292908817
2026-02-10,603778,-71.02112763831458,-39.4430297259364
2026-02-10,603861,-30.565429795130427,-20.608499982250393
2026-02-10,603876,-40.53242142952441,-24.818606434215297
2026-02-10,603881,-20.638588737696363,-8.281588039265952
2026-02-10,603898,-29.506265240401895,-20.57631949234895
2026-02-10,603920,-40.224491118943995,-27.601528458138745
2026-02-10,603926,-34.51293084837906,-26.8034159130618
2026-02-10,603929,-64.36677473783368,-51.58772313507532
2026-02-10,603938,-36.32405707477321,-34.72356272935695
2026-02-10,603979,-7.027990647296467,-8.108827776880933
2026-02-10,603986,-34.16141584254099,-22.868830896457272
2026-02-10,603992,-21.235280267824564,-14.347810382182558
2026-02-10,603993,-33.98139693508837,-22.40029667541199
2026-02-10,605003,-29.872126127647757,-24.14967864951848
2026-02-10,605060,-53.8588328692553,-49.214749124900614
2026-02-10,605090,-26.597875873317445,-15.000192970192627
2026-02-10,605123,-33.64613706967741,-25.189395687907346
2026-02-10,605155,-10.592755512418284,-5.22436413565841
2026-02-10,605167,-36.18058309817768,-27.751730444846256
2026-02-10,605196,-43.049790911129705,-19.6931622076703
2026-02-10,605255,-59.7792279670412,-23.87565548606252
2026-02-10,605287,-65.0673894594367,-42.256731159168524
2026-02-10,605288,-40.14440405032098,-27.756805061259303
2026-02-10,605376,-63.97546158730455,-59.126357476085325
2026-02-10,605389,-14.167365641250951,-4.5888251539092595
2026-02-10,605598,-40.37730505508994,-26.20665732847702
2026-02-10,605599,-35.57507739062869,-34.30442286955451
2026-02-10,688002,-34.10978092075253,-17.204607467097855
2026-02-10,688003,-28.38967778483714,-24.44480966195496
2026-02-10,688008,-30.239939379679768,-25.462615154477884
2026-02-10,688011,-43.36152659884179,-19.42177629383649
2026-02-10,688019,-22.66929036571198,-19.68832085994058
2026-02-10,688020,-32.14288906660179,-14.891820299467827
2026-02-10,688025,-39.04982206766636,-26.435682168930473
2026-02-10,688027,-40.69662550419514,-19.933504517842938
2026-02-10,688028,-61.54605697957185,-47.6134855245684
2026-02-10,688031,-71.23255988888788,-61.81770280120207
2026-02-10,688037,-34.5299657539672,-32.1199251044991
2026-02-10,688048,-30.770280226207547,-14.215476861903564
2026-02-10,688059,-30.899906503132,-14.408654703020108
2026-02-10,688081,-36.69216566809824,-14.892786322957875
2026-02-10,688102,-56.146599753334606,-20.47051857813259
2026-02-10,688110,-30.76623388398032,5.662750064769817
2026-02-10,688125,-67.28575538496602,-60.5445835700978
2026-02-10,688147,-46.65674496656279,-6.078756755280301
2026-02-10,688155,-25.466350309209695,-19.505855999202048
2026-02-10,688158,-26.41466957091523,-19.44891839035715
2026-02-10,688167,-68.08056526833265,-59.151785997529934
2026-02-10,688172,-42.7902117711017,-24.735028303261906
2026-02-10,688175,-40.67025734653972,-27.794152828821705
2026-02-10,688195,-51.433771460062815,-33.92333373704924
2026-02-10,688196,-37.80385445831852,-17.940266372797353
2026-02-10,688200,-50.75039247923385,-44.294588476978824
2026-02-10,688205,-33.852661877358074,-22.97313661868309
2026-02-10,688227,-26.592588221711612,-15.162115926099728
2026-02-10,688228,10.96827726827183,-0.1070600959830803
2026-02-10,688231,-25.90116957329989,-16.001809594565696
2026-02-10,688233,-42.975397507900915,-16.461676200278173
2026-02-10,688239,-31.0858890773396,-22.433297206779944
2026-02-10,688257,-59.73066394198463,-48.18901761787592
2026-02-10,688258,-52.089052127995814,-48.71702388195539
2026-02-10,688261,-14.860802177397925,-4.324902415374677
2026-02-10,688270,-56.4323210068276,-33.746733918522665
2026-02-10,688282,-31.32080237510959,-22.659125281892567
2026-02-10,688283,-29.032846226845376,-17.38374744204687
2026-02-10,688291,-23.976907353573086,-13.70482582737007
2026-02-10,688295,-14.41459156053877,-6.7059378550145325
2026-02-10,688308,-53.019820447925724,-39.94886499180792
2026-02-10,688323,-22.508318465306644,-18.90195332397496
2026-02-10,688333,-23.68323975395287,-14.599687503696913
2026-02-10,688335,-51.379230407440204,-31.516263215955743
2026-02-10,688347,-37.42135381712788,-10.790479183564116
2026-02-10,688350,-32.89560134415406,-20.80402124311731
2026-02-10,688353,-35.64538645913655,-7.554853606720647
2026-02-10,688361,-33.680197262034575,-25.579400938634578
2026-02-10,688365,-31.94171292405491,-25.801564821492317
2026-02-10,688367,-36.80512382381802,-22.420939321393917
2026-02-10,688368,-27.96126806956456,-22.768375316934907
2026-02-10,688372,-38.043219972810064,-18.51450486305043
2026-02-10,688375,-39.94169555835949,-23.484972194565568
2026-02-10,688376,-23.28808042448055,-12.219379610477565
2026-02-10,688378,-31.43878586609802,-15.805658795886457
2026-02-10,688385,-36.93307301356966,-23.80927082766383
2026-02-10,688386,-23.806017807357737,-11.687518433497356
2026-02-10,688387,-57.44998432765498,-38.85881655684141
2026-02-10,688390,-32.40737973513238,-21.760497161737003
2026-02-10,688392,-16.48997443700022,-10.064906418353136
2026-02-10,688403,-5.320341617285784,-8.474212601674369
2026-02-10,688409,-29.294253159358497,-23.908334591019475
2026-02-10,688416,-49.950314062247,-43.639804662200454
2026-02-10,688419,-39.3711508024961,-40.09336218495411
2026-02-10,688433,-41.08524588611592,-18.588890771240052
2026-02-10,688448,-34.08873508607553,-21.812134128295103
2026-02-10,688455,-32.850292937831824,-34.299142076990606
2026-02-10,688456,-21.42423844766512,-10.522259656426014
2026-02-10,688480,-41.3833815427757,-36.23033496061275
2026-02-10,688485,-43.96334386834192,-29.38001365590317
2026-02-10,688498,-35.3619784170419,-13.899397138237301
2026-02-10,688510,-39.31073839869285,-33.82678236012303
2026-02-10,688516,-60.55102020038243,-52.79918209078704
2026-02-10,688519,-39.7624459949587,-17.662480915936985
2026-02-10,688521,-38.68571006104538,-18.54288907230649
2026-02-10,688523,-54.154356111987624,-32.521252397297964
2026-02-10,688525,-52.08093908423778,-17.211350754368905
2026-02-10,688539,-17.170245693365672,-12.654804086947347
2026-02-10,688548,-45.67768125049477,-35.79344346592591
2026-02-10,688559,-34.46875608655399,-20.244732464964443
2026-02-10,688568,-34.4682088523942,-19.03029738352484
2026-02-10,688583,-37.86866444713033,-36.88871307864127
2026-02-10,688585,-19.14027703374025,1.9692297819580373
2026-02-10,688607,-42.91541815054257,-34.947720638586176
2026-02-10,688610,-17.604414136515345,-9.582234697051373
2026-02-10,688611,-30.601210888832377,-17.16648090219044
2026-02-10,688623,-32.03166433140161,-18.17002665053756
2026-02-10,688625,-45.59301170459618,-41.3058315951794
2026-02-10,688627,-47.591630991547106,-21.328136491790282
2026-02-10,688629,-6.719537748063398,-2.328673675184467
2026-02-10,688652,-27.77137737591353,-5.032332919559468
2026-02-10,688661,-47.59287262314861,-40.3178741567077
2026-02-10,688663,-31.573530194242473,-27.40112419906746
2026-02-10,688668,-33.806783462987966,-11.839082409356049
2026-02-10,688679,-60.44080568404635,-42.789193046812244
2026-02-10,688682,-23.47977370105545,-9.329526924022124
2026-02-10,688698,-6.993952559725636,-4.625628571716045
2026-02-10,688699,-27.99195995790037,-19.556650852841983
2026-02-10,688710,-31.12086048449627,-27.973984223468086
2026-02-10,688717,-26.74126950423661,-24.052516392681554
2026-02-10,688720,-35.238224026984646,-31.04369392156152
2026-02-10,688766,-61.70834233990401,-38.27246716145236
2026-02-10,688779,-25.529180924660157,-17.83205738017225
2026-02-13,000070,-41.74465860718581,-23.50734641782476
2026-02-13,000338,-42.825417694452206,-39.92859046663638
2026-02-13,000408,-21.31994302536222,-10.4099543867192
2026-02-13,000426,-52.18506125711577,-27.494470627705205
2026-02-13,000506,-39.681967070324966,-30.89766002849218
2026-02-13,000510,-70.59038565927804,-68.2941690897117
2026-02-13,000534,-48.701312510033375,-37.9711237002164
2026-02-13,000547,-59.90468745465392,-24.543283016896467
2026-02-13,000559,-56.801844757253185,-29.168981966405116
2026-02-13,000571,-26.603957820342462,-19.268451934021524
2026-02-13,000593,-52.31651194877842,-29.817531698510148
2026-02-13,000603,-57.37478386721112,-34.802904676978855
2026-02-13,000612,-32.531422098993644,-26.64844772320941
2026-02-13,000630,-29.20770604447862,-20.9690858704639
2026-02-13,000657,-67.21278453762957,-57.47905929261765
2026-02-13,000659,-35.638670778369615,-30.69202865833326
2026-02-13,000668,-35.18188712400392,-30.049807714655362
2026-02-13,000672,-36.420072165147864,-32.81939848863876
2026-02-13,000688,-43.316013363670955,-22.52018141647788
2026-02-13,000700,-35.363707385664675,-23.43040289259184
2026-02-13,000703,-48.268964381889056,-36.997106842887405
2026-02-13,000751,-37.5591051817293,-26.018203497976334
2026-02-13,000792,-37.14725779844086,-14.774842758493921
2026-02-13,000807,-25.760166897108327,-10.687068647740238
2026-02-13,000859,-39.18162143355961,-27.33091826521917
2026-02-13,000878,-32.155809729153795,-18.66384850317062
2026-02-13,000893,-29.56005648987764,-28.196424665025855
2026-02-13,000901,-27.134297216547488,-15.304015604471378
2026-02-13,000933,-24.988556119008265,-13.37640261241041
2026-02-13,000935,-29.977485447013265,-20.78629429774448
2026-02-13,000959,-24.81206885117231,-22.099266728178268
2026-02-13,000960,-42.742511834763,-25.438900615930216
2026-02-13,000962,-47.420103532692224,-45.22873859141732
2026-02-13,000969,-39.82866392821472,-31.48291659290978
2026-02-13,000975,-26.793745488202212,-18.472864725673467
2026-02-13,000981,-29.070532318532273,-15.26581915862436
2026-02-13,001208,-39.03195059605433,-28.733910654562123
2026-02-13,001210,-34.3522467645129,-25.13596537740248
2026-02-13,001225,-53.4805240040101,-51.83512446416356
2026-02-13,001226,-19.829812705973627,-11.168101968653543
2026-02-13,001267,-55.173248794682095,-20.47368660643335
2026-02-13,001270,-69.71664411852565,-41.79273544066109
2026-02-13,001311,-39.76556218414395,-28.515355991542414
2026-02-13,001316,-34.96755146322964,-23.727185662114024
2026-02-13,001326,-32.111688528814064,-15.161087513679872
2026-02-13,001330,-48.70598463687285,-32.74723073889151
2026-02-13,001331,-75.97893358698614,-68.8347969578547
2026-02-13,001337,-43.19750404191437,-34.42729464000327
2026-02-13,001359,-34.444049136894094,-20.744802754309234
2026-02-13,001360,-31.42998063501219,-26.80160664444452
2026-02-13,001389,-24.967672114470417,-16.36378329560725
2026-02-13,002008,-40.4478982974542,-21.17879301453993
2026-02-13,002009,-51.41999768611475,-47.484509235291874
2026-02-13,002028,-49.80647111260714,-37.38217242125212
2026-02-13,002046,-38.00570284902308,-15.491465699085548
2026-02-13,002080,-37.603829211263474,-12.701754907457463
2026-02-13,002082,-36.88300960322284,-18.904502840336367
2026-02-13,002083,-48.97345513406734,-8.201539872079389
2026-02-13,002112,-39.912486614222786,-22.76119672777227
2026-02-13,002115,-31.207612465980162,-19.660289425514467
2026-02-13,002126,-25.409936713605962,-8.378729134852591
2026-02-13,002131,-51.79620418569741,-32.19212634808359
2026-02-13,002149,-56.29664375239196,-41.209620580249506
2026-02-13,002150,-39.906516850046515,-11.809670461384513
2026-02-13,002155,-37.64624026835969,-24.622705755530728
2026-02-13,002165,-14.80434958399145,-4.013110605915249
2026-02-13,002169,-53.72229501246872,-47.36663978822232
2026-02-13,002173,-39.61754529711836,-15.84930899122684
2026-02-13,002181,-29.036831664837347,-15.599010798900482
2026-02-13,002195,-28.015367982791872,-12.548512674720325
2026-02-13,002201,-34.01927539611147,-30.23214733968421
2026-02-13,002202,-44.36923898916392,-28.390064838090645
2026-02-13,002207,-21.619167745101265,-11.333420242649328
2026-02-13,002218,-41.81471822306405,-28.392903986014062
2026-02-13,002222,-36.21010591772767,-24.81594626553757
2026-02-13,002250,-40.06154181990369,-37.21295723045053
2026-02-13,002258,-24.261355029700926,-17.553629562494123
2026-02-13,002264,-26.400612027840474,-19.011451780650557
2026-02-13,002270,-39.70792305191678,-22.38579408853656
2026-02-13,002284,-26.126494709737525,-27.939595842299525
2026-02-13,002290,-43.49166430091137,-37.81975783251145
2026-02-13,002297,-30.3104318205239,-24.466994388900975
2026-02-13,002339,-28.97444628496232,-21.653491769020604
2026-02-13,002342,-50.49794121912557,-27.910261148542716
2026-02-13,002348,-28.028793319222668,-14.267079059965159
2026-02-13,002353,-54.955214556903066,-35.88755858464484
2026-02-13,002357,-33.28292099729527,-30.93334866549734
2026-02-13,002361,-38.94731170132818,-21.293406819133597
2026-02-13,002364,-26.143372983132917,-2.6646922073921497
2026-02-13,002378,-65.99045003527283,-54.16136170214953
2026-02-13,002379,-44.577707659403266,-47.679033561752526
2026-02-13,002413,-51.299835091825315,-39.22631568824042
2026-02-13,002428,-24.916871429395616,-15.062526016992017
2026-02-13,002429,-48.54339258812459,-42.183530570487484
2026-02-13,002440,-48.98570916234397,-43.311219060166586
2026-02-13,002446,-23.862112646599776,-14.54701242373213
2026-02-13,002448,-37.797780668410894,-25.897658595628346
2026-02-13,002471,-43.654497910578606,-33.534030035322125
2026-02-13,002478,-43.38517728459153,-40.942146509826784
2026-02-13,002487,-25.040819585431894,-11.797136582320222
2026-02-13,002491,-40.252276346922464,-35.11254073989417
2026-02-13,002498,-46.24652253610533,-44.395530282551086
2026-02-13,002532,-40.20612532248779,-10.825612588675648
2026-02-13,002539,-26.69580027788022,-16.879027964652405
2026-02-13,002545,-53.8818705369893,-48.04467192240154
2026-02-13,002546,-30.379673878091996,-23.060185660305788
2026-02-13,002555,-22.40389413425936,-12.537388278373939
2026-02-13,002565,-52.07941596695464,-25.885066363481933
2026-02-13,002571,-44.720899494127366,-39.03573461215103
2026-02-13,002592,-31.769958213677096,-26.84372227441507
2026-02-13,002595,-29.512424790879376,-21.705848917009185
2026-02-13,002623,-31.22832757697743,-22.312641562999236
2026-02-13,002627,-34.93815744266819,-24.172882989571853
2026-02-13,002634,-37.24393895613893,-27.230572602402457
2026-02-13,002636,-44.03896259020914,-29.876600030749266
2026-02-13,002639,-45.59247260506527,-22.03630061076276
2026-02-13,002647,-33.30117331409272,-25.647107730429674
2026-02-13,002667,-37.70622337416242,-26.361898475776
2026-02-13,002683,-20.47900127303245,-12.515639540779377
2026-02-13,002703,-43.6625853648622,-38.668460226482416
2026-02-13,002716,-54.827052717796,-41.38464123195137
2026-02-13,002718,-68.42358351522064,-49.30588638579185
2026-02-13,002738,-32.41310542316842,-18.843696986543492
2026-02-13,002769,-24.578060198843097,-16.106577760379704
2026-02-13,002772,-49.02909116640457,-37.15919337440121
2026-02-13,002788,-41.496650200765615,-19.252019830254962
2026-02-13,002792,-53.29791121686465,-37.06141643976303
2026-02-13,002796,-65.7580843526952,-60.31611195346955
2026-02-13,002830,-23.164697527676648,-14.921142791817054
2026-02-13,002837,-31.934711000905658,-8.5786498541355
2026-02-13,002842,-71.3123948574951,-67.6806233141036
2026-02-13,002848,-35.87945148064252,-33.76704127259084
2026-02-13,002851,-51.3357508114883,-30.415956142118528
2026-02-13,002853,-49.45860768751677,-43.82833823055895
2026-02-13,002859,-32.33726602499264,-20.611168078730202
2026-02-13,002871,-31.026877270674134,-10.66212303276155
2026-02-13,002921,-34.18420920310455,-30.486223539589407
2026-02-13,002922,-53.738236008005046,-33.50383542759816
2026-02-13,002931,-75.31792080518096,-56.30156473669985
2026-02-13,002943,-60.662483280851276,-46.30844324275033
2026-02-13,002969,-83.64520154434267,-76.96743569237364
2026-02-13,002985,-32.50058566713327,-28.82305459425475
2026-02-13,003009,-23.650945582984484,-9.809822653677823
2026-02-13,003018,-35.39510298128158,-30.62070502246723
2026-02-13,003041,-42.88520506675755,-20.93297627044095
